timestamps,prices,consumption,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
08-11-18 11:00,65.64,39.45,16.542,333.7574,119.6273
08-11-18 12:00,63.39,37.37,17.054,341.2093,121.6644
08-11-18 13:00,64.34,37.4,17.231,297.7724,120.7853
08-11-18 14:00,66.81,38.7,17.074,208.5582,115.6567
08-11-18 15:00,68.29,39.63,16.543,104.717,95.5307
08-11-18 16:00,71.7,40.93,15.085,17.8234,46.1168
08-11-18 17:00,89.1,43.21,13.557,0.063,0.7528
08-11-18 18:00,89.43,42.71,13.122,0,0
08-11-18 19:00,77.63,41.38,12.751,0,0
08-11-18 20:00,70.55,38.91,12.326,0,0
08-11-18 21:00,64.5,35.95,11.947,0,0
08-11-18 22:00,61.62,32.41,11.691,0,0
08-11-18 23:00,55.51,29.19,11.548,0,0
09-11-18 00:00,55.88,27.04,11.406,0,0
09-11-18 01:00,52.99,25.63,11.211,0,0
09-11-18 02:00,52,24.86,11.011,0,0
09-11-18 03:00,49.79,24.61,10.821,0,0
09-11-18 04:00,49.16,24.79,10.648,0,0
09-11-18 05:00,52.11,26.39,10.456,0,0
09-11-18 06:00,62.16,30.74,10.316,0.0081,0.0826
09-11-18 07:00,69.98,35.29,10.494,7.6319,22.1504
09-11-18 08:00,73.56,39.1,12.085,46.2867,85.3439
09-11-18 09:00,71.93,39.66,13.601,111.2207,134.1615
09-11-18 10:00,68.07,39.38,15.025,179.671,160.7471
09-11-18 11:00,65.7,38.92,15.923,212.9887,177.1265
09-11-18 12:00,63.75,37.03,16.459,212.172,183.112
09-11-18 13:00,62.15,36.87,16.659,172.2324,179.0554
09-11-18 14:00,62.95,37.93,16.532,109.2911,158.5252
09-11-18 15:00,66.19,38.76,16.037,45.2984,113.4429
09-11-18 16:00,68.77,40.2,14.699,6.6892,41.6904
09-11-18 17:00,77.72,42.25,13.394,0.026,0.5211
09-11-18 18:00,76.58,41.97,12.982,0,0
09-11-18 19:00,68.84,40.6,12.617,0,0
09-11-18 20:00,65.64,38.22,12.203,0,0
09-11-18 21:00,62.34,35.22,11.79,0,0
09-11-18 22:00,59.97,31.87,11.44,0,0
09-11-18 23:00,57.24,28.93,11.164,0,0
10-11-18 00:00,61.38,26.7,10.92,0,0
10-11-18 01:00,56.59,25.03,10.716,0,0
10-11-18 02:00,49.55,24.28,10.545,0,0
10-11-18 03:00,51.86,23.71,10.399,0,0
10-11-18 04:00,49.33,23.56,10.29,0,0
10-11-18 05:00,56.39,24.33,10.168,0,0
10-11-18 06:00,61.38,26.54,10.037,0.004,0.0572
10-11-18 07:00,64.01,28.79,10.179,3.879,19.8211
10-11-18 08:00,66,31.22,11.738,34.9573,85.8987
10-11-18 09:00,64.83,32.31,13.244,99.8293,137.0183
10-11-18 10:00,63.14,31.93,14.641,171.7223,162.8779
10-11-18 11:00,60.12,31.05,15.495,211.2128,176.756
10-11-18 12:00,56.15,29.69,16.023,217.74,179.7871
10-11-18 13:00,56.96,28.49,16.244,178.8617,175.2979
10-11-18 14:00,56.57,28.39,16.127,115.2183,155.575
10-11-18 15:00,60.21,28.75,15.625,47.3085,112.3399
10-11-18 16:00,64.74,30.11,14.317,6.1218,40.1481
10-11-18 17:00,71.11,33.63,13.055,0.0148,0.3682
10-11-18 18:00,73.88,34.84,12.662,0,0
10-11-18 19:00,73.09,34.85,12.358,0,0
10-11-18 20:00,66.87,33.12,12.051,0,0
10-11-18 21:00,61.81,30.4,11.76,0,0
10-11-18 22:00,58.2,28.01,11.504,0,0
10-11-18 23:00,58.38,25.84,11.287,0,0
11-11-18 00:00,56.74,24.09,11.072,0,0
11-11-18 01:00,51.48,22.56,10.902,0,0
11-11-18 02:00,49.9,21.65,10.773,0,0
11-11-18 03:00,51.02,21.27,10.651,0,0
11-11-18 04:00,48.81,21.05,10.516,0,0
11-11-18 05:00,55.71,21.42,10.369,0,0
11-11-18 06:00,57.38,22.38,10.254,0.0034,0.0438
11-11-18 07:00,56.51,23.09,10.437,5.2139,19.5414
11-11-18 08:00,57.27,24.35,12.083,41.2151,82.5761
11-11-18 09:00,58.79,25.85,13.533,105.2805,131.6941
11-11-18 10:00,56.99,26.6,15.029,169.0693,159.5745
11-11-18 11:00,55.5,26.95,16.075,210.575,172.6753
11-11-18 12:00,57.5,26.98,16.726,222.7824,172.8867
11-11-18 13:00,55.93,25.74,17.037,201.1476,161.8516
11-11-18 14:00,59.54,25.39,17.021,144.9785,141.0307
11-11-18 15:00,64.24,25.74,16.581,65.6112,105.8355
11-11-18 16:00,65.84,27.09,15.195,10.0559,41.3138
11-11-18 17:00,72.44,30.18,13.858,0.0281,0.4099
11-11-18 18:00,72.28,31.2,13.427,0,0
11-11-18 19:00,72.87,31.86,13.053,0,0
11-11-18 20:00,69.58,30.96,12.71,0,0
11-11-18 21:00,63.65,29.27,12.337,0,0
11-11-18 22:00,60.91,27.09,12.086,0,0
11-11-18 23:00,57.43,24.82,11.869,0,0
12-11-18 00:00,61.51,23.16,11.66,0,0
12-11-18 01:00,54.45,21.93,11.475,0,0
12-11-18 02:00,52.12,21.42,11.305,0,0
12-11-18 03:00,50.81,21.2,11.133,0,0
12-11-18 04:00,50.76,21.6,10.963,0,0
12-11-18 05:00,53.72,23.69,10.773,0,0
12-11-18 06:00,65,29.06,10.597,0.0033,0.0349
12-11-18 07:00,70.19,34.34,10.709,6.6733,18.6539
12-11-18 08:00,69.08,38.64,12.36,57.9784,75.8807
12-11-18 09:00,69.62,39.56,14.118,142.3753,114.0212
12-11-18 10:00,68.05,39.27,15.718,215.191,135.9505
12-11-18 11:00,68.02,39.05,16.806,258.2029,147.4938
12-11-18 12:00,64.69,36.98,17.452,269.7074,148.1159
12-11-18 13:00,65.12,36.98,17.721,233.0715,144.1573
12-11-18 14:00,67.18,38.45,17.596,151.5154,134.7213
12-11-18 15:00,68,39.42,17.001,60.489,104.1527
12-11-18 16:00,72.79,40.95,15.452,8.0475,38.477
12-11-18 17:00,79.41,42.89,14.219,0.0189,0.3085
12-11-18 18:00,78.96,41.97,13.77,0,0
12-11-18 19:00,76.53,40.69,13.299,0,0
12-11-18 20:00,72.49,38.68,12.786,0,0
12-11-18 21:00,63.13,35.72,12.315,0,0
12-11-18 22:00,63.16,32.17,11.991,0,0
12-11-18 23:00,56.65,29.23,11.787,0,0
13-11-18 00:00,58.04,27.08,11.658,0,0
13-11-18 01:00,53.53,25.59,11.534,0,0
13-11-18 02:00,52.81,24.87,11.419,0,0
13-11-18 03:00,51.81,24.72,11.254,0,0
13-11-18 04:00,51.87,24.8,11.024,0,0
13-11-18 05:00,53.55,26.33,10.782,0,0
13-11-18 06:00,62.22,31.05,10.621,0.0022,0.0255
13-11-18 07:00,68.25,35.99,10.735,4.1756,17.5752
13-11-18 08:00,69.58,40.21,12.048,30.3575,80.7167
13-11-18 09:00,69.91,40.85,13.667,83.6798,135.9572
13-11-18 10:00,67.64,40.3,15.164,137.6349,169.2543
13-11-18 11:00,67.28,40,16.322,168.7139,187.3658
13-11-18 12:00,65.56,37.96,17.001,170.2503,191.996
13-11-18 13:00,65.96,37.87,17.311,143.9564,181.8626
13-11-18 14:00,66.6,39.13,17.251,98.9135,154.3562
13-11-18 15:00,68.07,40.3,16.638,46.8029,106.8418
13-11-18 16:00,73.02,41.68,14.889,8.4138,38.0398
13-11-18 17:00,81.26,43.98,13.455,0.0342,0.3344
13-11-18 18:00,88.79,43.21,12.94,0,0
13-11-18 19:00,76.53,41.75,12.492,0,0
13-11-18 20:00,73.19,39.51,12.073,0,0
13-11-18 21:00,67.41,36.39,11.707,0,0
13-11-18 22:00,64.48,32.77,11.399,0,0
13-11-18 23:00,58.77,29.55,11.127,0,0
14-11-18 00:00,60.16,27.6,10.862,0,0
14-11-18 01:00,55.13,26.13,10.615,0,0
14-11-18 02:00,51.95,25.4,10.385,0,0
14-11-18 03:00,49.8,25.31,10.219,0,0
14-11-18 04:00,48,25.28,10.057,0,0
14-11-18 05:00,51.96,26.75,9.89,0,0
14-11-18 06:00,60.39,31.44,9.78,0.0012,0.0162
14-11-18 07:00,71.24,36.54,9.966,4.3484,16.4807
14-11-18 08:00,73.89,40.38,11.619,46.2557,75.9665
14-11-18 09:00,70.18,40.98,13.48,122.3938,118.4248
14-11-18 10:00,66.72,40.29,14.961,193.0726,141.7755
14-11-18 11:00,65.11,39.97,16.016,236.3203,153.0995
14-11-18 12:00,62.56,37.96,16.67,256.8043,150.0249
14-11-18 13:00,63.67,37.83,16.95,225.6526,143.1583
14-11-18 14:00,65.45,39.19,16.856,157.9291,127.9667
14-11-18 15:00,69.95,40.17,16.293,73.5355,97.1364
14-11-18 16:00,74.68,41.77,14.587,10.5943,37.0507
14-11-18 17:00,84.05,44.19,13.08,0.0196,0.2337
14-11-18 18:00,80.91,43.54,12.491,0,0
14-11-18 19:00,76.37,42.24,11.858,0,0
14-11-18 20:00,70.39,39.96,11.22,0,0
14-11-18 21:00,65.7,36.79,10.731,0,0
14-11-18 22:00,62.65,33.1,10.457,0,0
14-11-18 23:00,57.96,29.91,10.294,0,0
15-11-18 00:00,57.34,27.71,10.159,0,0
15-11-18 01:00,51.95,26.16,10.038,0,0
15-11-18 02:00,51.27,25.54,9.935,0,0
15-11-18 03:00,50.29,25.25,9.804,0,0
15-11-18 04:00,51.03,25.44,9.666,0,0
15-11-18 05:00,53.17,26.85,9.528,0,0
15-11-18 06:00,65.05,31.65,9.408,0.001,0.012
15-11-18 07:00,73.77,36.49,9.566,4.3387,15.9152
15-11-18 08:00,74.85,40.09,11.104,36.1957,76.5223
15-11-18 09:00,71.68,40.58,12.666,101.739,125.1344
15-11-18 10:00,68.59,40.22,14.031,180.9826,146.9709
15-11-18 11:00,67.15,39.85,14.894,220.7359,159.7964
15-11-18 12:00,66.01,37.89,15.394,229.174,161.933
15-11-18 13:00,66.36,37.81,15.574,191.2755,157.5293
15-11-18 14:00,68.33,39.22,15.432,129.5903,138.9866
15-11-18 15:00,72.86,40.27,14.874,54.778,101.5837
15-11-18 16:00,75.15,41.97,13.322,6.459,34.0216
15-11-18 17:00,80.48,44.34,12.026,0.0114,0.173
15-11-18 18:00,79.85,43.72,11.636,0,0
15-11-18 19:00,77.04,42.34,11.228,0,0
15-11-18 20:00,72.45,39.76,10.797,0,0
15-11-18 21:00,69.43,36.88,10.426,0,0
15-11-18 22:00,66.69,33.06,10.198,0,0
15-11-18 23:00,64.37,30.19,10.029,0,0
16-11-18 00:00,62.6,27.57,9.848,0,0
16-11-18 01:00,56.85,26.35,9.665,0,0
16-11-18 02:00,53.89,25.55,9.444,0,0
16-11-18 03:00,51.97,25.47,9.226,0,0
16-11-18 04:00,51.28,25.47,9.032,0,0
16-11-18 05:00,55.77,26.85,8.865,0,0
16-11-18 06:00,66.59,31.59,8.68,0.0001,0.0031
16-11-18 07:00,75.02,36.62,8.679,1.3641,12.6399
16-11-18 08:00,81.23,40.49,9.98,22.0953,75.7615
16-11-18 09:00,82.64,41.17,11.306,86.1811,129.9384
16-11-18 10:00,77.27,40.86,12.388,169.5423,151.3026
16-11-18 11:00,73.16,40.59,13.015,220.0477,159.8096
16-11-18 12:00,69.28,38.16,13.33,237.2897,157.6696
16-11-18 13:00,67.9,37.88,13.339,214.4155,147.1635
16-11-18 14:00,69.02,39.13,13.02,152.5792,129.1336
16-11-18 15:00,70.06,40.17,12.301,66.6054,97.4295
16-11-18 16:00,74.62,41.79,10.617,8.6552,34.8245
16-11-18 17:00,78.9,44.05,8.879,0.0061,0.1176
16-11-18 18:00,82.68,43.26,8.283,0,0
16-11-18 19:00,75.25,41.81,7.836,0,0
16-11-18 20:00,70.17,39.29,7.468,0,0
16-11-18 21:00,65.92,36.27,7.169,0,0
16-11-18 22:00,63.4,32.93,6.924,0,0
16-11-18 23:00,60.03,29.77,6.739,0,0
17-11-18 00:00,67.16,27.64,6.581,0,0
17-11-18 01:00,64.54,25.93,6.401,0,0
17-11-18 02:00,60.39,25.11,6.19,0,0
17-11-18 03:00,56.03,24.7,5.995,0,0
17-11-18 04:00,56.01,24.53,5.874,0,0
17-11-18 05:00,60.31,25.11,5.799,0,0
17-11-18 06:00,61.99,27.41,5.728,0.0001,0.0022
17-11-18 07:00,66.62,30.22,5.836,1.9162,12.8966
17-11-18 08:00,70.34,32.55,7.373,37.953,73.7762
17-11-18 09:00,67.87,33.61,9.096,122.5508,113.9352
17-11-18 10:00,66.05,33.34,10.32,204.7567,132.0042
17-11-18 11:00,65.24,32.62,11.066,253.814,141.0653
17-11-18 12:00,63.64,31.21,11.447,253.8205,146.1354
17-11-18 13:00,63.14,29.95,11.557,218.7252,141.3679
17-11-18 14:00,62.8,29.83,11.387,152.2607,125.6508
17-11-18 15:00,65.5,30.38,10.798,69.0833,93.9928
17-11-18 16:00,67.2,31.86,9.124,9.057,33.4384
17-11-18 17:00,73.18,35.57,7.7,0.0052,0.0953
17-11-18 18:00,74.77,36.44,7.305,0,0
17-11-18 19:00,72.54,36.32,6.983,0,0
17-11-18 20:00,71.53,34.4,6.644,0,0
17-11-18 21:00,66.62,31.69,6.338,0,0
17-11-18 22:00,65.03,29.32,6.087,0,0
17-11-18 23:00,62.39,26.99,5.88,0,0
18-11-18 00:00,61.47,25.25,5.672,0,0
18-11-18 01:00,61.17,23.77,5.515,0,0
18-11-18 02:00,53.45,22.8,5.413,0,0
18-11-18 03:00,49.66,22.32,5.335,0,0
18-11-18 04:00,48.7,22.16,5.275,0,0
18-11-18 05:00,51.06,22.56,5.204,0,0
18-11-18 06:00,55.12,23.76,5.152,0,0.0002
18-11-18 07:00,61.47,24.53,5.25,0.6253,9.5075
18-11-18 08:00,61.95,25.99,6.341,17.2837,72.7182
18-11-18 09:00,64.46,27.37,7.889,68.8509,131.9613
18-11-18 10:00,63.85,27.95,9.047,135.6215,161.9114
18-11-18 11:00,64,28.32,9.838,185.4856,172.1547
18-11-18 12:00,64,28.31,10.348,211.1089,166.8475
18-11-18 13:00,61.47,27.09,10.587,197.9181,152.1679
18-11-18 14:00,64,26.77,10.477,139.1766,132.2062
18-11-18 15:00,65.5,27.42,9.901,57.8201,97.0844
18-11-18 16:00,69.73,28.75,8.294,8.0454,32.2441
18-11-18 17:00,74.67,32.32,6.954,0.0086,0.1032
18-11-18 18:00,73.85,33.57,6.399,0,0
18-11-18 19:00,73.64,33.82,5.976,0,0
18-11-18 20:00,72.92,33,5.662,0,0
18-11-18 21:00,72.55,31.24,5.435,0,0
18-11-18 22:00,68.82,28.88,5.228,0,0
18-11-18 23:00,64.84,26.22,4.971,0,0
19-11-18 00:00,67.56,24.14,4.706,0,0
19-11-18 01:00,63,22.81,4.521,0,0
19-11-18 02:00,60.79,22.24,4.387,0,0
19-11-18 03:00,58.51,22.06,4.264,0,0
19-11-18 04:00,57.53,22.56,4.195,0,0
19-11-18 05:00,62.26,24.66,4.261,0,0
19-11-18 06:00,73.92,30.35,4.36,0,0.0014
19-11-18 07:00,82.06,35.85,4.537,0.3208,8.1131
19-11-18 08:00,82.9,40.3,5.571,3.681,57.0895
19-11-18 09:00,82.01,41.26,6.712,10.3,115.8578
19-11-18 10:00,78.45,40.94,7.498,17.6305,163.3328
19-11-18 11:00,76.77,40.8,8.048,21.0712,188.5435
19-11-18 12:00,74.1,39,8.375,17.8097,184.458
19-11-18 13:00,73.64,38.98,8.55,13.2461,162.1802
19-11-18 14:00,74.03,40.65,8.509,6.6314,114.952
19-11-18 15:00,75.12,41.73,8.235,2.3611,61.5791
19-11-18 16:00,78.1,43.01,7.696,0.3339,14.3426
19-11-18 17:00,89.58,45.35,7.387,0.0004,0.0298
19-11-18 18:00,98.48,44.32,7.457,0,0
19-11-18 19:00,91.65,42.8,7.538,0,0
19-11-18 20:00,79.94,40.75,7.691,0,0
19-11-18 21:00,71.79,37.78,7.873,0,0
19-11-18 22:00,70.07,34.05,7.998,0,0
19-11-18 23:00,67.78,30.79,8.086,0,0
20-11-18 00:00,64.23,28.14,8.116,0,0
20-11-18 01:00,59.49,26.71,8.07,0,0
20-11-18 02:00,55.66,25.85,7.958,0,0
20-11-18 03:00,51.87,25.64,7.811,0,0
20-11-18 04:00,52.07,25.93,7.635,0,0
20-11-18 05:00,55.61,27.57,7.448,0,0
20-11-18 06:00,68.18,32.56,7.272,0,0
20-11-18 07:00,73.44,37.66,7.152,0.2122,6.4595
20-11-18 08:00,83.92,41.98,7.774,4.9544,58.1099
20-11-18 09:00,87.49,43.14,8.781,25.359,131.6652
20-11-18 10:00,86.45,42.86,9.652,46.8107,180.0161
20-11-18 11:00,87.66,42.6,10.458,67.3761,208.587
20-11-18 12:00,77.22,40.49,11.026,73.5584,213.9847
20-11-18 13:00,80.56,40.3,11.268,54.9509,194.001
20-11-18 14:00,87.37,41.7,11.23,39.2983,156.3376
20-11-18 15:00,95.44,42.67,10.781,15.8124,94.9316
20-11-18 16:00,111.01,43.69,9.633,2.3647,25.3917
20-11-18 17:00,127.65,45.12,8.673,0.0045,0.0699
20-11-18 18:00,108.35,44.96,8.351,0,0
20-11-18 19:00,86.11,43.47,8.088,0,0
20-11-18 20:00,79.21,41.25,7.83,0,0
20-11-18 21:00,75.1,38.09,7.614,0,0
20-11-18 22:00,75.4,34.3,7.388,0,0
20-11-18 23:00,71.58,30.87,7.161,0,0
21-11-18 00:00,70.15,28.12,7.01,0,0
21-11-18 01:00,65.04,26.5,6.89,0,0
21-11-18 02:00,62.89,25.87,6.786,0,0
21-11-18 03:00,57.97,25.84,6.674,0,0
21-11-18 04:00,57.6,25.99,6.576,0,0
21-11-18 05:00,62.29,27.63,6.478,0,0
21-11-18 06:00,74.53,32.47,6.433,0,0.0003
21-11-18 07:00,81.25,38.02,6.548,2.0293,11.2986
21-11-18 08:00,87.99,42.05,7.676,25.5843,69.6466
21-11-18 09:00,86.49,42.89,9.106,83.1618,122.8869
21-11-18 10:00,78.75,42.34,10.463,152.1322,149.6385
21-11-18 11:00,76.56,41.92,11.513,197.65,161.3129
21-11-18 12:00,69.94,39.76,12.096,196.1433,167.0862
21-11-18 13:00,72.76,39.61,12.286,156.814,163.0795
21-11-18 14:00,76.92,41.07,12.137,94.0901,142.7015
21-11-18 15:00,80.05,42.02,11.504,32.5824,95.7353
21-11-18 16:00,81.89,43.72,9.987,3.2079,24.8705
21-11-18 17:00,96.51,45.62,8.975,0.004,0.0541
21-11-18 18:00,95.59,44.79,8.625,0,0
21-11-18 19:00,88.24,43.16,8.384,0,0
21-11-18 20:00,75.61,40.7,8.193,0,0
21-11-18 21:00,74.59,37.7,8.086,0,0
21-11-18 22:00,69.59,34.15,8.049,0,0
21-11-18 23:00,67.26,30.72,8.069,0,0
22-11-18 00:00,66.24,28.14,8.075,0,0
22-11-18 01:00,64.36,26.66,8.027,0,0
22-11-18 02:00,62.37,25.97,7.977,0,0
22-11-18 03:00,56.66,25.67,7.88,0,0
22-11-18 04:00,56.6,25.85,7.776,0,0
22-11-18 05:00,63.96,27.35,7.655,0,0
22-11-18 06:00,81.08,32.28,7.544,0,0.0002
22-11-18 07:00,92.61,37.78,7.607,1.4912,10.1848
22-11-18 08:00,100.48,41.51,8.685,18.6424,67.4585
22-11-18 09:00,96.29,42.29,10.069,68.1641,125.5198
22-11-18 10:00,91.22,41.87,11.332,135.7268,154.5656
22-11-18 11:00,90.23,41.4,12.348,189.6497,163.39
22-11-18 12:00,85.95,39.34,12.993,197.6962,164.9174
22-11-18 13:00,87.24,39.12,13.317,168.396,157.316
22-11-18 14:00,91.25,40.65,13.242,101.1772,139.3847
22-11-18 15:00,96.35,41.54,12.636,32.4672,94.2713
22-11-18 16:00,108.81,43.22,11.146,3.3811,24.6443
22-11-18 17:00,134.94,45.21,10.367,0.0023,0.0388
22-11-18 18:00,135.4,44.41,10.094,0,0
22-11-18 19:00,101.99,42.93,9.718,0,0
22-11-18 20:00,88.36,40.49,9.336,0,0
22-11-18 21:00,78.38,37.63,9.005,0,0
22-11-18 22:00,74.81,33.92,8.755,0,0
22-11-18 23:00,71.45,30.76,8.532,0,0
23-11-18 00:00,66.93,28.22,8.333,0,0
23-11-18 01:00,63.95,26.49,8.171,0,0
23-11-18 02:00,61.2,25.82,8.054,0,0
23-11-18 03:00,59.5,25.7,7.912,0,0
23-11-18 04:00,59.47,25.92,7.796,0,0
23-11-18 05:00,62.61,27.41,7.786,0,0
23-11-18 06:00,75.92,32.09,7.842,0,0.0001
23-11-18 07:00,92.22,37.64,7.986,0.6192,8.8575
23-11-18 08:00,93.48,41.4,8.739,2.5823,47.7116
23-11-18 09:00,96.13,42.37,9.709,5.5751,94.5292
23-11-18 10:00,92.58,41.87,10.502,9.0052,134.1304
23-11-18 11:00,93.43,41.48,11.093,12.0032,160.3333
23-11-18 12:00,82.31,39.38,11.537,13.4249,167.7368
23-11-18 13:00,85.08,39.21,11.84,13.4199,157.6763
23-11-18 14:00,90.59,40.61,11.892,10.0718,125.1108
23-11-18 15:00,92.07,41.4,11.448,3.7986,68.4194
23-11-18 16:00,90.37,42.63,10.525,0.6373,16.452
23-11-18 17:00,95.37,44.53,9.884,0.0013,0.0329
23-11-18 18:00,93.42,43.82,9.652,0,0
23-11-18 19:00,86.19,42.27,9.443,0,0
23-11-18 20:00,77.66,39.78,9.304,0,0
23-11-18 21:00,68.71,36.83,9.292,0,0
23-11-18 22:00,67.91,33.47,9.337,0,0
23-11-18 23:00,66.64,30.46,9.342,0,0
24-11-18 00:00,63.77,27.58,9.303,0,0
24-11-18 01:00,61.51,25.97,9.289,0,0
24-11-18 02:00,61,25.19,9.313,0,0
24-11-18 03:00,58.05,24.71,9.398,0,0
24-11-18 04:00,54.61,24.7,9.529,0,0
24-11-18 05:00,57.75,25.23,9.625,0,0
24-11-18 06:00,60.82,27.67,9.671,0,0
24-11-18 07:00,64.15,30.89,9.751,0.3469,7.0825
24-11-18 08:00,65.72,33.1,10.608,3.3525,49.4053
24-11-18 09:00,72.2,34.52,11.911,15.3465,117.4479
24-11-18 10:00,73.49,34.24,12.873,38.4413,174.0272
24-11-18 11:00,73.17,33.56,13.639,59.2794,203.8751
24-11-18 12:00,73.01,31.92,14.177,67.4798,209.5122
24-11-18 13:00,66.83,30.54,14.393,55.0859,191.2086
24-11-18 14:00,64.57,30.43,14.242,32.613,149.4705
24-11-18 15:00,65.04,31.02,13.618,12.7522,88.5659
24-11-18 16:00,68.11,32.44,12.255,1.3288,20.1595
24-11-18 17:00,76.18,35.69,11.364,0.0002,0.01
24-11-18 18:00,76.17,36.39,11.014,0,0
24-11-18 19:00,74.75,36.08,10.744,0,0
24-11-18 20:00,67.18,34.36,10.569,0,0
24-11-18 21:00,63.14,31.62,10.417,0,0
24-11-18 22:00,61.99,29.22,10.318,0,0
24-11-18 23:00,61.99,26.87,10.282,0,0
25-11-18 00:00,58.81,24.82,10.22,0,0
25-11-18 01:00,54.53,23.35,10.138,0,0
25-11-18 02:00,50.34,22.44,10.046,0,0
25-11-18 03:00,48.46,21.93,9.94,0,0
25-11-18 04:00,48.07,21.72,9.809,0,0
25-11-18 05:00,48.07,22.16,9.653,0,0
25-11-18 06:00,49.09,23.42,9.5,0,0
25-11-18 07:00,55.02,24.48,9.435,0.2078,5.8389
25-11-18 08:00,55.15,25.83,9.985,2.6621,47.2176
25-11-18 09:00,59.06,27.6,10.919,7.8885,101.9841
25-11-18 10:00,62.02,28.43,11.65,15.6213,151.31
25-11-18 11:00,63.26,28.83,12.231,22.8827,182.7693
25-11-18 12:00,65.15,28.82,12.583,26.3959,190.8572
25-11-18 13:00,63.41,27.38,12.726,27.0851,179.2245
25-11-18 14:00,59.04,27.08,12.578,18.3341,139.0446
25-11-18 15:00,60.09,27.5,12.069,7.8815,81.0854
25-11-18 16:00,61.47,28.71,11.031,0.9945,18.2338
25-11-18 17:00,69.25,31.9,10.302,0.0004,0.0159
25-11-18 18:00,74.31,32.9,9.947,0,0
25-11-18 19:00,72.74,33.38,9.631,0,0
25-11-18 20:00,71.21,32.45,9.323,0,0
25-11-18 21:00,65.74,30.62,9.081,0,0
25-11-18 22:00,62.7,28.35,8.954,0,0
25-11-18 23:00,58.54,25.78,8.892,0,0
26-11-18 00:00,52.12,23.84,8.785,0,0
26-11-18 01:00,39.56,22.54,8.627,0,0
26-11-18 02:00,35.34,22,8.438,0,0
26-11-18 03:00,34.38,21.94,8.357,0,0
26-11-18 04:00,38.56,22.55,8.307,0,0
26-11-18 05:00,49.08,24.53,8.165,0,0
26-11-18 06:00,66.26,30.17,8.027,0,0
26-11-18 07:00,75.83,36.01,7.969,0.626,7.031
26-11-18 08:00,83.66,39.87,8.735,12.1224,62.9175
26-11-18 09:00,81.85,40.35,9.889,36.1852,125.9575
26-11-18 10:00,79.57,40.13,10.755,52.7335,170.9502
26-11-18 11:00,81.04,39.99,11.475,50.3863,193.2697
26-11-18 12:00,75.93,38.16,11.921,45.1181,195.3888
26-11-18 13:00,80.3,37.98,12.116,39.4161,177.8512
26-11-18 14:00,84.87,39.38,12.107,35.2997,144.6989
26-11-18 15:00,91.2,40.46,11.693,18.6391,89.2175
26-11-18 16:00,91.32,41.9,10.503,2.3977,21.1981
26-11-18 17:00,101.85,43.91,9.699,0.0007,0.0166
26-11-18 18:00,92.43,42.97,9.362,0,0
26-11-18 19:00,84.65,41.68,9.15,0,0
26-11-18 20:00,76.94,39.5,8.977,0,0
26-11-18 21:00,73.65,36.64,8.685,0,0
26-11-18 22:00,69.92,33.02,8.454,0,0
26-11-18 23:00,65.98,29.85,8.286,0,0
27-11-18 00:00,60.54,27.31,8.168,0,0
27-11-18 01:00,57.22,25.88,8.064,0,0
27-11-18 02:00,55.55,25.14,7.937,0,0
27-11-18 03:00,50.95,24.51,7.812,0,0
27-11-18 04:00,51.23,24.7,7.726,0,0
27-11-18 05:00,55.23,26.06,7.643,0,0
27-11-18 06:00,69.52,30.76,7.614,0,0
27-11-18 07:00,81.53,36.35,7.574,0.5687,6.5797
27-11-18 08:00,89.66,40.35,8.12,7.2317,54.7542
27-11-18 09:00,88.91,41.62,9.237,29.555,119.7528
27-11-18 10:00,84.18,41.17,10.325,75.5539,165.3292
27-11-18 11:00,84.59,40.94,11.205,135.2077,178.7634
27-11-18 12:00,77.94,38.74,11.766,154.3007,176.5766
27-11-18 13:00,77.41,38.61,11.976,130.4527,165.6783
27-11-18 14:00,78.16,39.74,11.785,76.4922,140.0911
27-11-18 15:00,79.16,40.77,10.988,26.4658,88.6149
27-11-18 16:00,79.99,42.33,9.412,2.6483,20.4739
27-11-18 17:00,90.5,44.73,8.386,0.0007,0.014
27-11-18 18:00,86.37,43.33,7.895,0,0
27-11-18 19:00,79.85,42.22,7.474,0,0
27-11-18 20:00,69.87,40.03,7.06,0,0
27-11-18 21:00,65.36,36.8,6.649,0,0
27-11-18 22:00,62.1,33.82,6.267,0,0
27-11-18 23:00,57.56,29.81,5.959,0,0
28-11-18 00:00,55.8,28.46,5.685,0,0
28-11-18 01:00,47.91,27,5.458,0,0
28-11-18 02:00,45.18,26.22,5.245,0,0
28-11-18 03:00,43.82,25.69,5.031,0,0
28-11-18 04:00,43.31,25.95,4.86,0,0
28-11-18 05:00,44.66,27.34,4.744,0,0
28-11-18 06:00,56.24,32.39,4.625,0,0
28-11-18 07:00,65.5,38.16,4.579,1.0659,6.6748
28-11-18 08:00,69.14,42.31,5.584,33.4535,58.2374
28-11-18 09:00,66.91,42.92,7.547,123.6501,92.7825
28-11-18 10:00,66.01,42.3,9.044,212.8863,105.8115
28-11-18 11:00,64.66,41.94,10.024,264.2278,112.6188
28-11-18 12:00,63.54,39.78,10.565,273.227,113.8798
28-11-18 13:00,64.11,39.62,10.729,235.8335,110.5851
28-11-18 14:00,64.53,41.05,10.52,161.6158,99.9128
28-11-18 15:00,65.99,42.01,9.723,69.0224,75.036
